dist_0,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,dist_8,dist_9,dist_10,dist_11,dist_12,dist_13,dist_14,angle_1,angle_2,label
0.21513659971116064,0.41153774469949933,0.12977836043238128,0.1266902558289461,0.13798033991181247,0.3074426225632229,0.1411191379272419,0.1708620627931854,0.19831567021387356,0.2839811151874157,0.2872421593231221,0.28496035640252043,0.03013683975854023,0.05833947736062837,0.028822629367952133,8.7982811835407,46.83956183116099,Up
0.21312193935737705,0.4110200778216755,0.1306445044270326,0.12648313424119592,0.13768815955258049,0.31051003566818997,0.14416164043312357,0.1717238060273989,0.19645659553804615,0.2821307840614064,0.2870108125248953,0.2836914055489188,0.027961153083874722,0.053089622975945855,0.026185876601907188,7.775121898017102,47.68509916923562,Up
0.20354340189658562,0.41084291138030093,0.12966323859578702,0.12566752697904615,0.13881344121895112,0.31438215679354575,0.13802885450034738,0.16541103569819193,0.19215139436200718,0.2829392568320279,0.28752437199476955,0.282761639046719,0.027728356136663034,0.05461896575848253,0.028193172245391623,7.8271642210886885,48.24182036918229,Up
0.1999347208011334,0.4023706602927919,0.12120193920008257,0.12255580212051098,0.13803755703938883,0.3076333021360377,0.13767832778022115,0.16379779770206576,0.1903490561272035,0.2830056515583892,0.2825022285159,0.27539480518042997,0.026354873579783902,0.05439290973268054,0.028788100199801877,8.359745679405641,48.20211950142413,Up
0.19599100674321038,0.4031092377792614,0.12561267524607161,0.12777888513696603,0.1461506150158282,0.30209955818344947,0.13116090587221993,0.1594465963770917,0.18645820025325244,0.2781955753309909,0.2779942257684322,0.2690957777137528,0.02944384954942327,0.05804074298075771,0.029980094934799955,5.019878876383043,46.059789632944884,Up
0.19971219022137926,0.40405802795737217,0.12957581437928145,0.13059712927107311,0.1503750697343882,0.3002099241998302,0.13423222019305484,0.16048142214132116,0.18849468123879812,0.2749602244246581,0.27594323158488576,0.26601649146888595,0.027530894533575424,0.05730739191422421,0.0315243164952551,4.058913035988645,45.548925118778065,Up
0.20683261866223634,0.39363413680978293,0.13004262984606638,0.13034061416949766,0.14530304821808687,0.29829692257344226,0.13930495239819427,0.16448643180964784,0.19366855936473681,0.26537203448927393,0.2646516250718025,0.2580179297317636,0.025298953143652023,0.05569109487200082,0.03099136861293572,7.777753056385177,48.09929355141321,Up
0.21298064214937554,0.3990831772124748,0.1267634197085477,0.11765715819041338,0.13392246220791684,0.29645618391338,0.1428246417298776,0.1689249985561809,0.19629118672289103,0.27486788670348306,0.28354889702885516,0.2762795529116864,0.026614101058355374,0.054067882615560434,0.030872755343090145,9.522979439228433,46.62730511494708,Up
0.2183990238238132,0.4073236913741867,0.12609917517355,0.11378519098765255,0.12468243995548,0.30138365726920147,0.14782227032261727,0.17404568735313267,0.20162434105063343,0.282821957138089,0.2954829556363209,0.29393251268361265,0.02733370165241686,0.05392659893734845,0.029356080263996793,7.59424356777798,46.363189931555766,Up
0.22642293876035832,0.4162580066251798,0.1338799506243208,0.11851008946095301,0.12555640648693028,0.3002905674169299,0.14418665234494543,0.1726228015862036,0.20153081663122452,0.2848146095647274,0.29900653337620947,0.30094828042141536,0.029629281593842604,0.057538664778444285,0.030323779237256297,9.032056526288303,44.53666454675842,Up
0.22931954541540825,0.42354671303678876,0.1369638666103004,0.1225942593083112,0.1253647492870593,0.2995596615637565,0.14463013406512884,0.17153155606000436,0.20174510182616776,0.2881395595366889,0.3018731151553836,0.30798349275240305,0.027955527719758826,0.057372375661267405,0.030672269388306247,7.120030473491313,42.924647734210275,Up
0.22766154240566294,0.422375324639703,0.1346561250393443,0.1223480336522022,0.12416815828332331,0.30114059068286525,0.1447447287703211,0.17098403332202872,0.19853106563654907,0.28951654283512424,0.3011055808479427,0.30668747785554784,0.026866885618442048,0.053894733776031725,0.02778363901641449,7.744316788601065,43.48136744221996,Up
0.23390141205657586,0.42963658400520033,0.1384611767729776,0.12283655454349725,0.1238326855038787,0.3020389720422687,0.14705243571067408,0.17440500000849488,0.20386303212450577,0.2928531715524675,0.30800285825249213,0.3153305053395254,0.028673310733635642,0.05726184272473641,0.02972185925346529,7.358496391868871,42.547202572597755,Up
0.23597306733652318,0.4315384822656303,0.14025325689173415,0.12390637320343008,0.12453901584355064,0.30077148079866645,0.1466998167836507,0.1742237693018442,0.20436450826870203,0.29289654309620955,0.3083542136174256,0.3163560565174428,0.028834078728660353,0.05812766149683159,0.030757346747647896,7.149947599297897,41.960370371694644,Up
0.2363467993729355,0.43473531953945754,0.13862623936965227,0.12046275361295634,0.12128602297757438,0.303219683118139,0.1474939162182961,0.1756810105465492,0.2044827722936689,0.29834148364360286,0.3152622195580123,0.32295104312865813,0.03005927947268627,0.05740687521206588,0.029568511065142647,8.510027633198318,41.91714064151209,Up
0.24303468362170028,0.44397464029258127,0.14411423771066317,0.12586614895520257,0.11967238006656829,0.30750940872452087,0.14798380469534184,0.17659356550962588,0.2079225814912881,0.3020865400337633,0.31853984834498716,0.33252763376131783,0.030271263777321922,0.06106347811643783,0.03207358818548368,8.298984318513094,41.503683856605086,Up
0.24468847583712888,0.4477566233701856,0.14743669152945238,0.12947038957320425,0.1244267237197417,0.31250706518027555,0.1508460939484321,0.1773841698019602,0.20468686721575796,0.3025084370606277,0.31913092013916,0.3301969755167984,0.02850255953594962,0.055291735389229296,0.02762884523516995,8.106470335880024,42.05523866814414,Up
0.24704963149138495,0.4483027457307192,0.14660808473628087,0.12954211004310823,0.1227749856728052,0.3134866413199989,0.15439181123433107,0.18130761718813537,0.21150979967900213,0.30361918773874264,0.3194973634774822,0.3335827535309564,0.028540710266653446,0.05865151453685902,0.03073091900824639,7.633637788750558,42.337562907225376,Up
0.23707465681170417,0.4437810990665647,0.13757815037897766,0.12069783592373533,0.12252048627519942,0.3164528317668175,0.15398659157875863,0.17846192879529785,0.20188635432509056,0.31287940109833173,0.32612388119338404,0.32952016507306015,0.02861124691537759,0.05031609720493742,0.024004840509261337,14.950072851128548,43.352856380812206,Up
0.23322358509026317,0.4521805058547601,0.13824900918417593,0.1209168905698322,0.12766823932935337,0.3324709494240252,0.14441290785355806,0.17415803496716764,0.19946957053350714,0.3220791680316305,0.3341394462292619,0.3330199855214372,0.03215059643699049,0.05576453460949933,0.02692800466186395,16.55374306204001,45.31349261114515,Up
0.2316484278059113,0.45327841217263803,0.1357703870934295,0.12472861150238443,0.13134367990665421,0.3244977578755841,0.14237690988271048,0.1680157908562925,0.19074611722251097,0.32589446357593516,0.3317352192061115,0.32900310025878254,0.02836293471639212,0.051548893785587926,0.024951966087035517,17.028141021259703,42.90492763282251,Up
0.22827422353872362,0.4451641701351549,0.13183723734046193,0.12251689857959384,0.13101395241819846,0.3197617344724239,0.1449490600985174,0.17052548426918482,0.19597134531035684,0.3207742387972073,0.32663147350225485,0.3233085567154101,0.027362509609994878,0.05464733075946592,0.028609248253473617,16.30757063077799,43.250289128305916,Up
0.23371062153939776,0.4504755757319377,0.13547671733808828,0.13483277634239502,0.1381882143416964,0.31290148921025485,0.14569430542798448,0.17370647696138597,0.19958274990227512,0.31685067533750205,0.31913322669138955,0.3237056440664153,0.029231755478415503,0.05512888100552583,0.02625285046875229,7.939773632306896,40.69691796065317,Up
0.22256546617748435,0.4424565542581307,0.13235480476221848,0.1267224905183513,0.1370868190432494,0.3101179111555588,0.13517096694772146,0.1647930103212775,0.18994578133523352,0.31462533219558564,0.32008734764228214,0.31719524429765367,0.0298175061423752,0.05659846169736987,0.027807780758077928,12.611915187830835,40.78260571773009,Up
0.22105806960234195,0.435320364647603,0.12912663298952665,0.12240842713519644,0.13289361834628108,0.3067981399831659,0.1368406666553124,0.16123484474075928,0.18471405499629528,0.3111686281330552,0.3166071755058877,0.3118680831019978,0.024690790591630908,0.049987366775962584,0.02680785136524641,13.42350861481708,41.4551621531481,Up
0.22118760114235989,0.4326181739809707,0.12677621879267933,0.12003747551252592,0.12545902575954454,0.3068301836022563,0.1395829012563763,0.16376207688344427,0.18619672336641982,0.3112574432160378,0.3159643460363336,0.3156838139981799,0.025127373789247117,0.04850852389758574,0.02396589561570641,14.179357541561693,42.12737850391683,Up
0.21804288962669505,0.41772243028719525,0.13154096056312872,0.11833524760467494,0.1320751182320143,0.29258005693528566,0.13105906199691422,0.15810844704562996,0.17870569657804128,0.2926063845760604,0.3030289933418265,0.2936158365686268,0.02810831977107107,0.05001315052080255,0.02665956287226338,14.947685452441249,41.50011353776816,Up
0.20798311326534816,0.40844758400867825,0.12831421666992768,0.1151879881136393,0.12671344520761438,0.3003265431846252,0.13366202788235956,0.15807139950321752,0.17822232122952805,0.2860990913226674,0.296926157146829,0.28920297391523303,0.026272732770772588,0.04606758003070279,0.024184585272942788,14.5854330405262,45.11784611527428,Up
0.21219825471224216,0.39674715233882474,0.12646085361344758,0.11220126574543393,0.1218838984912271,0.2860269466051842,0.13807937429028466,0.1622002384674667,0.1842810253488905,0.2744383019245435,0.287434357837303,0.2832573495552048,0.025972576949597585,0.04696964773887123,0.024900271728986432,12.187766564742581,44.2424784542549,Up
0.21227635957496946,0.39692026662154273,0.1260626432879346,0.114662430678004,0.12000472576372719,0.2803449656694204,0.13431041221499415,0.15890466795720667,0.18389972201341917,0.27345513001461286,0.28423135266172356,0.28591092748017105,0.025191194180652604,0.04970168639813937,0.025925957430985663,9.642575704542418,42.61441620517739,Up
0.2148720566361576,0.3920237533455117,0.12738818663487056,0.11849545513282621,0.11695897899853898,0.27309685510545156,0.13338526854148872,0.15834127421758565,0.18615770887209157,0.26637435964130696,0.2747190986706952,0.2838721728196543,0.025057572435568807,0.05281663746904843,0.02781985972631045,7.796726455778779,41.96278323662679,Up
0.21542056709058355,0.39208002869895403,0.12715894063669284,0.11502036805414163,0.11343624946948384,0.2726292669408225,0.13571039172403537,0.1594878297984499,0.1876699162350107,0.2660928463192707,0.27814045284908406,0.2879911566333319,0.02460037724462119,0.052564925092598004,0.02836119802827238,6.404127307280298,41.862496153020125,Up
0.2137629872854884,0.3883922571112983,0.1245218124463831,0.11276482592085435,0.11374483170974851,0.2691607144765634,0.13264348909331763,0.15796827117629966,0.18501105426796075,0.26530267327621165,0.2764392280253746,0.28360621927406776,0.025701823679538587,0.05272420997019438,0.027702453192124277,7.177178265958742,41.63872612740652,Up
0.21312401381602983,0.3856426890996562,0.1242337484364961,0.11035067299746046,0.11108761582515134,0.26541480774096304,0.13113377201984808,0.1569849175004109,0.1837740517185093,0.26319240739784355,0.27632399216942116,0.28374651742498735,0.026494649840125593,0.05289256589188399,0.027412165658909332,8.013302828160842,41.19175987450654,Up
0.21107457707463012,0.384479460151678,0.12412419223508406,0.11138706452396922,0.11221852570393895,0.26592168383550935,0.1311701075995479,0.15680464553183723,0.18414725440438898,0.2615074517778402,0.27392476438810714,0.2814993346798086,0.026249345958340102,0.05328727557253981,0.027718977405426868,6.4346540418747855,41.445990535051365,Up
0.21388822039760969,0.38281089225088416,0.13083696768702294,0.11838946475709565,0.11863778753007052,0.26598962499542633,0.13343760041215294,0.15705331789960927,0.18540268003569338,0.25296264372602456,0.26490406971451824,0.27272860250033576,0.024883404293296902,0.05312210904858267,0.028933876760170382,5.722697172333183,42.08028244125639,Up
0.21088834057771613,0.37724670824065437,0.12826571035901918,0.1124299471272189,0.11181560433934547,0.2609258475966187,0.13015346977731593,0.15378091712922148,0.17800413608003313,0.25075968440932744,0.2656197581276981,0.2725534922355063,0.025460988308831888,0.04857524538674244,0.024659395129342312,7.771586821991814,41.75075663036192,Up
0.2089886496776308,0.37769673536935383,0.12498413162091385,0.1107606876549017,0.1117996525094339,0.2633707018295217,0.13172598934817165,0.1552642696833803,0.17880407966253734,0.2544262739827377,0.267882173359856,0.27358333589703654,0.02504429266700461,0.04742496122143236,0.024118994873111126,7.78008626845262,42.19074761890935,Up
0.21125799755275443,0.3865663820870817,0.12723848225007417,0.11130091821489492,0.11070314669511708,0.26754953673718246,0.13185590539391287,0.1562359492374547,0.18215316570127157,0.2605939327853547,0.27619988629469633,0.28425463303174714,0.02615030262412503,0.051018604674221445,0.026138086538348964,6.631860953242904,41.418693101129016,Up
0.2172482955362048,0.39212673175038165,0.13292657828053964,0.11575129316766984,0.11342605579575234,0.26965406817383186,0.13304803293729314,0.15632932876917377,0.18327560200543414,0.26036649418842983,0.2767971190002649,0.28589904177325964,0.025689878315123142,0.05180946735031373,0.027535079312355108,6.180840271999842,41.17337536829097,Up
0.21488707734611492,0.3932395221025748,0.12721153652760334,0.11093267214822805,0.10839211110428057,0.272329416630678,0.13185123076522784,0.15597611980947176,0.18289094500845032,0.26768945842697933,0.282853352204575,0.2922273920854647,0.025683283864535233,0.05191383798107634,0.02739324612415934,7.634040651634885,41.462218733109914,Up
0.2156642608646175,0.3940606349185762,0.12880103500390172,0.11022546031553113,0.11033012254226285,0.2738966987163304,0.13280193880667815,0.15658847019385408,0.18281365438974798,0.26697513579260745,0.2843559654196468,0.29079195598055657,0.026390468736233415,0.05090561564189937,0.026941992721783818,7.6905793404346285,41.76600032871452,Up
0.21689479979733617,0.396951897809542,0.13410368857740904,0.12023380821027388,0.11552077343437037,0.27461072539372294,0.13430401710843323,0.15711029785783057,0.1828856031393977,0.26382145789367795,0.2773480250736407,0.288318410246589,0.02432672443735774,0.049981896206263574,0.02600889314223631,5.624564119193315,41.38048217083779,Up
0.21429822313362676,0.398001700271746,0.13404358494205493,0.11983266589222323,0.1159835055507884,0.2810641415089546,0.13415998480379573,0.15579113362917116,0.18132505244140149,0.2653425825074158,0.2788351292712572,0.2885205986184073,0.023562520221431814,0.04869203733602441,0.025783128010019123,6.718907267140135,42.7154781542541,Up
0.20856756172016025,0.3904202064601737,0.12716896979106446,0.11228036892005983,0.11164332134802976,0.28160298493979646,0.1322166361397553,0.15544667465469433,0.17943307774465597,0.2661627168071973,0.2791949702702406,0.2853719527137816,0.025377053599171515,0.04811570390099951,0.024086726186403475,10.108435328077498,44.26379485086799,Up
0.2032080775579969,0.38682461163920745,0.12238442759003669,0.10943659803843457,0.11347466856734865,0.28086760958845697,0.13104379425024917,0.1549115022604262,0.17801386393816093,0.26825067768329974,0.279338106341658,0.28148390325431116,0.025721588414962783,0.04755523382194737,0.02361546607845838,11.88528788130253,44.54738953084293,Up
0.20204542414266635,0.38326428107748367,0.12308747396896948,0.11242132383399338,0.11663195179250561,0.2743081269418709,0.1273588583022325,0.15168213249459706,0.17499398797768193,0.2625494129379229,0.2727443886588206,0.27479227695830666,0.024879897904007065,0.04764635399352536,0.02384937625844528,9.30022347193156,43.431388482383895,Up
0.2021922600601883,0.38905336389311057,0.12478999299779674,0.11477009752242161,0.11676076232140147,0.2818776720795966,0.1290960482727617,0.15199273895443863,0.1752599379611066,0.2666562218824948,0.2758989079534546,0.2795983918325319,0.02356410572412379,0.04633799825412063,0.023419116821917333,9.27844187144852,44.20015698231949,Up
0.2087684738337165,0.38990936435217427,0.12159464303787305,0.11273931106104283,0.11519818173512024,0.28198100664328246,0.13601517392362328,0.16011252378569454,0.18599981370386592,0.2697717633254291,0.27866036782926057,0.28392760547905,0.02459926871097826,0.05031520324392757,0.02612977774742841,7.373019911155673,44.50903237784563,Up
0.2208141015120285,0.4007409562329652,0.1251060141993229,0.11486627137268093,0.1192490969117607,0.2899994990552228,0.14509637431358416,0.17033036879694266,0.19863162228090248,0.2772704767261318,0.28735203873884296,0.29179424507525153,0.025844459030625856,0.053979911198115696,0.028912162218961337,7.700766573391379,44.94972116258339,Up
0.23130576551682341,0.42790847623746303,0.13840211383175438,0.1271673406493813,0.12809764098468027,0.3057977487982129,0.14881365639596097,0.17500184402273913,0.2040606864495812,0.29069973816663613,0.3018950585026623,0.3092001056845461,0.027110853260732287,0.055715188755122186,0.029139632404657112,6.1982263215570015,43.70816422591089,Up
0.2366420883988075,0.4356982693232604,0.14331878698708284,0.1316450898454624,0.13678405527551668,0.31113859310870984,0.15074657019280782,0.17637429726592355,0.20927746834834318,0.29364579354780357,0.30455057384728923,0.3086710595079273,0.026970177899568022,0.05939168718330558,0.033614055541907356,6.249163633282289,43.722985878583515,Up
0.257696291528734,0.466879711730733,0.15279804268507372,0.1398224316804876,0.14342827603509112,0.3311281405009927,0.16469279835721387,0.19309902039847993,0.22523055963986008,0.3154938430556559,0.32798115729010335,0.33356308438560955,0.029309860806367532,0.06112421534652019,0.03281791663303033,6.399633219234513,43.43284515771494,Up
0.27410769348083286,0.4998804220962733,0.15887778183308615,0.14401577665764922,0.1457765859269064,0.34953885721795297,0.17442147221031334,0.20502147420284625,0.24045898669133997,0.3422762625201833,0.3569583002295473,0.36572834868362725,0.03148818152390861,0.06639421411704355,0.035794773513581304,6.000339741583077,42.25401361656239,Up
0.2729692544562254,0.498641012881572,0.1606439836019826,0.14232119105077942,0.1453239594327427,0.3465658678820155,0.17346044125945262,0.20544823439825513,0.23808396828397696,0.339979374589856,0.35841896216618213,0.3657196881357695,0.03349244747559607,0.0648787524056125,0.033149536471878724,7.426726902464029,41.76581261392499,Up
0.27566533077278976,0.4956016704136622,0.16132771703747995,0.14333584765774168,0.1431304293028666,0.3398259348988697,0.17160255800619184,0.20403089975947847,0.24039247288796964,0.33573695833671413,0.3533560345647186,0.36474507594514227,0.033508273123758335,0.06917728632003835,0.03674259975853576,6.3472811899196975,41.02761429733802,Up
0.26511678692039997,0.481232673211402,0.15477307701058443,0.13771974792921368,0.1376250255365297,0.33259705341912116,0.16425837770388146,0.1956825386227982,0.22854091968724935,0.32947651704916514,0.3450159393295948,0.35483292068362327,0.03258683323881991,0.06445992288179876,0.03334755446247609,9.349579502094263,41.451460271253794,Up
0.25351305744003144,0.45535197972852526,0.14889802653890927,0.1349897464584655,0.13303847892597997,0.3111172917650285,0.15497629821144254,0.18293607852469315,0.2135198135750316,0.3088858186066474,0.32178998801824604,0.3315718411885604,0.02841232154284829,0.05866673764143251,0.030719773962704085,8.519851642224694,40.7814504057141,Up
0.2378849143523098,0.4376411819632246,0.14172097576895437,0.12872833466911845,0.12922744482671067,0.30433847813456666,0.14714478620172258,0.17398923890814974,0.20184638577252606,0.29835718720999854,0.31069133189348186,0.31724264399443386,0.027399351022578265,0.05477380332939495,0.02806025723546196,8.763762987071656,41.685619257590254,Up
0.23553648800388563,0.432824599320174,0.14130590311477795,0.12755050582106445,0.1239938986622014,0.30244882178059745,0.14625377747937807,0.17177857091381016,0.20036824924803393,0.29351995270679465,0.30646453887736197,0.31683583169013657,0.02642908857810311,0.054696984634382766,0.028612718043350634,7.933726467374947,42.07636972624717,Up
0.22824296659014076,0.41781935336473897,0.13840870213797385,0.1270960725030869,0.12405391951601047,0.2915074228644784,0.14144088645279726,0.16593672556884503,0.19395368486421372,0.281257871067892,0.2919000175717941,0.3015110150686736,0.0250214646566848,0.052834902779732545,0.028030092868821622,7.673326672973681,42.02142325431999,Up
0.22570554448296035,0.41246122883703606,0.13483788527656176,0.12321009719026084,0.12120995882166889,0.28515655135969015,0.13924409293804338,0.16426174846808886,0.19248804678926254,0.27898510438741786,0.290318175470822,0.29961131477014236,0.025795084358782205,0.053661528059016556,0.028245030738799835,6.692639025361801,41.358037815639825,Up
0.22272559634900255,0.4127065933497633,0.12966487744331645,0.11927523791665905,0.11834359361837174,0.28305415109171583,0.1372623514449303,0.1623155305113519,0.1887179691694086,0.2850168994168485,0.29515400624797883,0.3032283535127312,0.02519741650113672,0.05146605175569449,0.026492460407656685,8.30369203169487,40.49028220996678,Up
0.22384052793037978,0.4096187199089422,0.13096283527932012,0.11952726981763939,0.11608177587662362,0.2817873104631672,0.1384084500727285,0.1629923586054597,0.18921843768970778,0.28017100737399514,0.29142211483676084,0.3016840363474036,0.025129957485360947,0.05131286404650682,0.02631895491642166,7.202899089517355,40.956906138586014,Up
0.22374729914421682,0.40921455980655763,0.12739181472934913,0.11296979278802827,0.11561134098499151,0.2795443076095675,0.13793265807763583,0.16386367902200913,0.18923038130862077,0.28511664834875383,0.29842465072635266,0.3029470378638515,0.02661373628852365,0.05135654864826395,0.02620002380095225,10.860516006009867,40.438363576383075,Up
0.22577087176167646,0.4082895833462998,0.12856535630927068,0.11467962669463545,0.11497415917601456,0.2753540915324563,0.13694927858044723,0.16285764172733297,0.18941354400763613,0.28207761585726215,0.29497554039774926,0.3019521899021322,0.026287958156486605,0.05247416682704407,0.027073700409299243,9.102732854494274,39.69676254860698,Up
0.22773763702188451,0.41323111343213037,0.1319728182326811,0.11876434033873665,0.11882433831674834,0.2758182869642091,0.13781118635040845,0.16328810865740312,0.19131144872900047,0.28311944714308557,0.2960725706750345,0.30393591330014674,0.025851491162659276,0.053504908569013035,0.02838356296200479,7.958091495030597,38.865853787747184,Up
0.231070045391596,0.4158939554456942,0.13316850582710424,0.11899916486340761,0.1185736022923438,0.2771151870088385,0.14013570309322382,0.16620134758783733,0.19392684043142694,0.28456810366286844,0.2982408476868621,0.3065735085374303,0.02655115348975538,0.053812552912238916,0.028077414031561818,7.877684150212244,38.90522191432613,Up
0.2297712069260067,0.41682399852701324,0.12681612494503958,0.11283671258367652,0.11426973751464874,0.27997913905365235,0.1418742509684779,0.16774255142648792,0.19390142954472306,0.2920190693683749,0.30556455478738936,0.31199535620170393,0.026203402045664136,0.05210241769766304,0.027006493722076315,8.534131492802722,39.33731564599717,Up
0.22817755259449593,0.4122035774663267,0.13159202078948243,0.1166701375854434,0.11557407796728694,0.27936801670839834,0.13913390421093927,0.16466164121712784,0.18893353732053336,0.2834692510349945,0.29705548663595716,0.30394927235447744,0.0263765273053527,0.049985246121445524,0.024510994454983902,9.889396383000738,40.08107787615592,Up
0.22053824026244706,0.4060205808760842,0.12871604221313646,0.1137077550685529,0.11459655563283541,0.28176607488731076,0.13559416329104887,0.160593225840153,0.1847617604678853,0.28170699070004723,0.2941388494632775,0.2986512084013988,0.026710213086295526,0.0499928859996059,0.024661244791449006,12.457928159534593,41.514422217737625,Up
0.21808045662180175,0.4055908217074835,0.13009163788948608,0.11382847503857202,0.11550284668428606,0.2872542177434992,0.13415607602160246,0.15946586456854142,0.18381663783547428,0.28135658725454177,0.2938656046874064,0.29693787148221323,0.02794920255504025,0.051239451302257336,0.025023681153457246,14.282454266350895,42.91946675605926,Up
0.20647430508580442,0.405953437914904,0.12898253312532645,0.11098471562725788,0.11734018919610323,0.28744956944814504,0.12652355925151074,0.15274432609955987,0.16991487321325308,0.28344027977390357,0.2984896993886879,0.29539408128111305,0.029629142175337145,0.045751312876184204,0.01981225962147168,15.12044678146404,41.885797799971726,Up
0.20561488100430078,0.4067116547857356,0.11900686124012556,0.10785467188488507,0.11835235653806056,0.29079082712502496,0.12787501193239242,0.15334008522974638,0.17278068150813333,0.29359399084183435,0.30209607844054587,0.29569516274975455,0.026535126494074846,0.047410690177777666,0.023821900704671356,15.283026169179614,42.5904435802035,Up
0.20814394529542515,0.4024608767843641,0.12126228780351848,0.11024302909366243,0.12310151144637294,0.28354544479453253,0.12709450840635073,0.1554439096046361,0.1756002490149011,0.2865580166041591,0.2956805703687489,0.28853654039277654,0.028848267248915867,0.05037718310715156,0.02496616624689998,14.344089538159464,41.79800051088558,Up
0.20595123665500514,0.4006652170310178,0.12425301970726653,0.11351531408431184,0.12134689601773876,0.27922153172231606,0.12366195918035928,0.14910612881060833,0.16851345637654053,0.280571241749423,0.2899551583102217,0.28711627162875164,0.025811781443704294,0.04542702545794816,0.02178239008291027,12.383457142943419,40.771731311391946,Up
